DataHora,Temperatura_Real,Regressão Linear_Previsto,Regressão Linear_Erro,Regressão Linear_Margem_Erro,Regressão Linear_%_Erro,Random Forest_Previsto,Random Forest_Erro,Random Forest_Margem_Erro,Random Forest_%_Erro,SVR_Previsto,SVR_Erro,SVR_Margem_Erro,SVR_%_Erro
2025-05-25 21:00:00,25.2,25.130122294224446,0.06987770577555352,0.06987770577555352,0.2772924832363235,25.143282502782675,0.05671749721732411,0.05671749721732411,0.2250694334020798,25.37039092920235,-0.17039092920235177,0.17039092920235177,0.6761544809617134
2025-05-25 22:00:00,25.1,25.09063967888136,0.009360321118641934,0.009360321118641934,0.037292116010525636,25.19416071604774,-0.0941607160477389,0.0941607160477389,0.37514229501091195,25.298582640642778,-0.1985826406427762,0.1985826406427762,0.791165898975204
2025-05-25 23:00:00,25.2,25.198824014848093,0.0011759851519066444,0.0011759851519066444,0.004666607745661288,25.21368280289962,-0.013682802899619873,0.013682802899619873,0.054296836903253466,25.365604766416492,-0.16560476641649302,0.16560476641649302,0.6571617714940199
2025-05-26 00:00:00,25.3,25.249262637738994,0.05073736226100678,0.05073736226100678,0.20054293383797145,25.33763966488204,-0.037639664882039625,0.037639664882039625,0.14877337898039378,25.490122320324023,-0.1901223203240221,0.1901223203240221,0.7514716218340795
2025-05-26 01:00:00,25.2,25.15434939611579,0.04565060388420861,0.04565060388420861,0.18115319001670083,25.202195753734475,-0.0021957537344761136,0.0021957537344761136,0.008713308470143307,25.340590824299703,-0.1405908242997036,0.1405908242997036,0.5579000964273952
2025-05-26 02:00:00,25.1,25.044720898533225,0.05527910146677684,0.05527910146677684,0.2202354640110631,25.107725959341447,-0.007725959341446043,0.007725959341446043,0.030780714507753153,25.181418373384744,-0.08141837338474289,0.08141837338474289,0.32437598958064895
2025-05-26 03:00:00,25.1,25.057384262050228,0.0426157379497738,0.0426157379497738,0.16978381653296334,25.111136525331304,-0.011136525331302494,0.011136525331302494,0.04436862681793822,25.101955062154726,-0.0019550621547246294,0.0019550621547246294,0.007789092249898921
2025-05-26 04:00:00,25.1,25.18189235303437,-0.08189235303436959,0.08189235303436959,0.32626435471860393,25.203009851564744,-0.1030098515647424,0.1030098515647424,0.4103978149989737,25.16174292352876,-0.0617429235287581,0.0617429235287581,0.24598774314246252
2025-05-26 05:00:00,24.9,24.89667771944708,0.0033222805529184996,0.0033222805529184996,0.01334249218039558,24.940354966423456,-0.04035496642345748,0.04035496642345748,0.1620681382468172,24.91485127115615,-0.014851271156150148,0.014851271156150148,0.059643659261647185
2025-05-26 06:00:00,24.7,24.612217669741373,0.08778233025862647,0.08778233025862647,0.3553940496300667,24.7219205883244,-0.021920588324402246,0.021920588324402246,0.0887473211514261,24.681880577032903,0.018119422967096455,0.018119422967096455,0.07335798772103828
